./QF_LIA/20220307-SMPT/Eratosthenes-PT-010/RC-09.smt2,0.02
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00200/RC-13.smt2,0.02
./QF_LIA/20220307-SMPT/RobotManipulation-PT-00001/RF-11.smt2,0.02
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__023.smt2.slack.smt2,0.09
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/40-vars/v40_problem__030.smt2.slack.smt2,0.19
./QF_LIA/dillig/35-17.smt2,0.15
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__034.smt2.slack.smt2,0.19
./QF_LIA/20220307-SMPT/ERK-PT-000100/RC-04.smt2,0.02
./QF_LIA/20220307-SMPT/SwimmingPool-PT-02/RC-09.smt2,0.01
./QF_LIA/20220307-SMPT/Referendum-PT-0050/RF-00.smt2,0.12
./QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem_2__009.smt2,0.10
./QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__016.smt2,0.10
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem_2__018.smt2.slack.smt2,0.16
./QF_LIA/20220307-SMPT/ERK-PT-000001/RC-11.smt2,0.02
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/45-vars/v45_problem__021.smt2.slack.smt2,0.15
./QF_LIA/20220307-SMPT/SwimmingPool-PT-03/RC-10.smt2,0.01
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/35-vars/v35_problem__021.smt2.slack.smt2,0.12
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00100/RC-15.smt2,0.02
./QF_LIA/20220307-SMPT/MAPK-PT-00008/RF-11.smt2,0.02
./QF_LIA/dillig/45-34.smt2,0.25
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__007.smt2,0.12
./QF_LIA/20220307-SMPT/Kanban-PT-05000/RC-10.smt2,0.02
./QF_LIA/20220307-SMPT/DatabaseWithMutex-PT-02/RF-15.smt2,0.03
./QF_LIA/20220307-SMPT/ERK-PT-100000/RF-05.smt2,0.02
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N200/RC-09.smt2,0.07
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00500/RC-06.smt2,0.02
./QF_LIA/2019-cmodelsdiff/boundsmodels/dp_12.formula1-s-O2-b10.smo2.smt2,0.45
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem__018.smt2.slack.smt2,0.08
./QF_LIA/20220307-SMPT/ERK-PT-100000/RC-04.smt2,0.01
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D10N200/RF-10.smt2,0.08
./QF_LIA/20220307-SMPT/HouseConstruction-PT-32000/RC-12.smt2,0.02
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-03.smt2,0.51
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00002/RC-14.smt2,0.02
./QF_LIA/20220307-SMPT/HouseConstruction-PT-00010/RC-09.smt2,0.02
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N010/RF-05.smt2,0.60
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N100/RC-05.smt2,0.64
./QF_LIA/slacks/30-29.slack.smt2,0.08
./QF_LIA/20220307-SMPT/Sudoku-PT-AN01/RC-09.smt2,0.01
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0050/RF-15.smt2,0.55
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-14.smt2,0.57
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7940_2400_100.smt2,0.86
./QF_LIA/20220307-SMPT/FMS-PT-00020/RC-08.smt2,0.02
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex6140_2400_100.smt2,0.89
./QF_LIA/20220307-SMPT/Kanban-PT-00100/RC-09.smt2,0.02
./QF_LIA/slacks/15-12.slack.smt2,0.03
./QF_LIA/20220307-SMPT/CircularTrains-PT-192/RF-06.smt2,0.39
./QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-08.smt2,0.95
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7040_2400_100.smt2,0.97
./QF_LIA/20220307-SMPT/Referendum-PT-0200/RC-09.smt2,0.98
./QF_LIA/20220307-SMPT/MAPK-PT-02560/RF-11.smt2,0.02
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__023.smt2,0.18
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N010/RF-09.smt2,0.02
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex9620_2400_100.smt2,1.02
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N150/RC-15.smt2,0.62
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N250/RC-04.smt2,0.02
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex8160_2400_100.smt2,1.02
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex8440_2400_100.smt2,0.89
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/coef-size/smt/size-70/c70_problem__002.smt2.slack.smt2,0.04
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex9080_2400_100.smt2,1.02
./QF_LIA/20220307-SMPT/Kanban-PT-00500/RF-15.smt2,0.02
./QF_LIA/20180326-Bromberger/unbd-sage/unbd010v15c/unbd-sage20.smt2,0.03
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D05N200/RF-07.smt2,0.02
./QF_LIA/20220307-SMPT/IOTPpurchase-PT-C12M10P15D17/RC-00.smt2,0.06
./QF_LIA/20220307-SMPT/Kanban-PT-05000/RF-03.smt2,0.02
./QF_LIA/20220307-SMPT/Kanban-PT-00010/RC-03.smt2,0.02
./QF_LIA/20220307-SMPT/HouseConstruction-PT-04000/RF-15.smt2,0.02
./QF_LIA/20220307-SMPT/FMS-PT-02000/RF-13.smt2,0.02
./QF_LIA/calypto/problem-004303.cvc.1.smt2,0.05
./QF_LIA/dillig/15-10.smt2,0.04
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/25-vars/v25_problem_2__026.smt2.slack.smt2,0.10
./QF_LIA/slacks/15-6.slack.smt2,0.03
./QF_LIA/20220307-SMPT/Kanban-PT-50000/RC-05.smt2,0.02
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex6640_2400_100.smt2,0.96
./QF_LIA/20220307-SMPT/RobotManipulation-PT-05000/RC-12.smt2,0.02
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex5980_2400_100.smt2,0.91
./QF_LIA/convert/convert-jpg2gif-query-1142.smt2,1.25
./QF_LIA/20220307-SMPT/Kanban-PT-50000/RC-14.smt2,0.02
./QF_LIA/slacks/25-23.slack.smt2,0.06
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0128DC0064/RC-07.smt2,0.01
./QF_LIA/20220307-SMPT/Kanban-PT-00100/RF-06.smt2,0.02
./QF_LIA/convert/convert-jpg2gif-query-1170.smt2,1.39
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7180_2400_100.smt2,0.87
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex6160_2400_100.smt2,0.87
./QF_LIA/2019-ezsmt/incrementalScheduling/105-incremental_scheduling-17280-0.smt2,0.11
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem_2__015.smt2,0.14
./QF_LIA/20220307-SMPT/Diffusion2D-PT-D20N050/RF-00.smt2,0.65
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0020/RF-07.smt2,0.19
./QF_LIA/bofill-scheduling/SMT_random_LIA/ex15600_2600_100.smt2,1.68
./QF_LIA/20220307-SMPT/SwimmingPool-PT-05/RF-10.smt2,0.01
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7680_2400_100.smt2,0.90
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT0064DC0032/RC-09.smt2,0.01
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0050/RF-04.smt2,0.71
./QF_LIA/rings_preprocessed/ring_2exp4_9vars_8ite_unsat.smt2,0.18
./QF_LIA/bofill-scheduling/SMT_random_LIA/ex28600_2600_100.smt2,1.53
./QF_LIA/bofill-scheduling/SMT_random_LIA/ex24700_2600_100.smt2,1.79
./QF_LIA/20220307-SMPT/Referendum-PT-0200/RF-04.smt2,1.92
./QF_LIA/20220307-SMPT/FMS-PT-00100/RF-11.smt2,0.02
./QF_LIA/rings_preprocessed/ring_2exp10_6vars_3ite_unsat.smt2,0.09
./QF_LIA/20220307-SMPT/MAPK-PT-00008/RC-05.smt2,0.02
./QF_LIA/bofill-scheduling/SMT_real_LIA/ex7000_2400_100.smt2,0.89
./QF_LIA/convert/convert-jpg2gif-query-1194.smt2,1.59
./QF_LIA/rings_preprocessed/ring_2exp16_8vars_6ite_unsat.smt2,0.15
./QF_LIA/20180326-Bromberger/more_slacked/CAV_2009_benchmarks/smt/30-vars/v30_problem__002.smt2.slack.smt2,0.07
./QF_LIA/20220307-SMPT/RwMutex-PT-r0010w0100/RC-10.smt2,1.94
./QF_LIA/20220307-SMPT/SharedMemory-PT-000005/RC-05.smt2,0.05
./QF_LIA/20220307-SMPT/Sudoku-PT-BN01/RC-11.smt2,0.01
./QF_LIA/20220307-SMPT/SmallOperatingSystem-PT-MT1024DC0256/RF-10.smt2,0.01
./QF_LIA/20220307-SMPT/Eratosthenes-PT-010/RC-12.smt2,0.01
./QF_LIA/slacks/25-3.slack.smt2,0.04
./QF_LIA/CAV_2009_benchmarks/smt/35-vars/problem__019.smt2,0.17
